  complexity    length        TE    TE_inf  expr_x                                                  expr_y      index_column  method    exp_type    data_version    system       snr    init
           6         8  2.00456   2.00618   -0.089*y                                                0.159*x                0  proged    numdif      allonger        shearflow     30       0
           8        13  1.71035   1.70689   -0.923*y - 1.454                                        0.159*x                1  proged    numdif      allonger        shearflow     30       0
          12        15  1.41191   1.40598   -0.39*y + 0.825/y                                       0.159*x                2  proged    numdif      allonger        shearflow     30       0
          14        28  0.813396  0.801755  -2.438*y - 1.295*sin(1.996*y) - 3.838                   0.159*x                3  proged    numdif      allonger        shearflow     30       0
          23        42  0.736642  0.724904  -0.737*y*sin(0.371*x**2*y) - 0.599*y + 1.033 + 1.442/y  0.159*x                4  proged    numdif      allonger        shearflow     30       0
