  complexity    length       TE    TE_inf  expr_x            expr_y      index_column  method    exp_type    data_version    system       snr    init
           6         8  2.30525   2.40775  -0.113*y          0.196*x                0  proged    numdif      allonger        shearflow     13       0
           8        13  1.80723   1.79752  -0.849*y - 1.343  0.196*x                1  proged    numdif      allonger        shearflow     13       0
