	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	exp_type	data_version	system	snr	init
0	12	22	1.7641342254728818	1.753485916379705	-0.144*x*y	1.239*x - 0.544*y + 1.062	0	proged	numdif	all	predprey	30	3
1	7	10	2.0554980951700683	2.044206060941396	-0.144*x*y	-0.132*y	1	proged	numdif	all	predprey	30	3
2	6	8	2.245111629417856	2.232795210384295	-0.749*x	-0.132*y	2	proged	numdif	all	predprey	30	3
3	18	32	0.6922044500033906	0.6876308828313148	-0.371*x*y + 2.01*x	1.249*x - 0.041*y**2 - 0.365	3	proged	numdif	all	predprey	30	3
4	15	24	0.8774458638825549	0.8734034502971825	-0.371*x*y + 2.01*x	1.233*x - 0.382*y	4	proged	numdif	all	predprey	30	3
5	16	29	0.7483922823839915	0.7444223884801828	-0.371*x*y + 2.01*x	1.239*x - 0.544*y + 1.062	5	proged	numdif	all	predprey	30	3
6	14	25	1.5168331546482148	1.507191652876674	0	1.239*x - 0.544*y + 1.062	6	proged	numdif	all	predprey	30	3
7	9	13	2.017746938362421	2.0071653329867964	0	-0.132*y	7	proged	numdif	all	predprey	30	3
8	30	53	0.43594539069055005	0.42721046708997745	0.09*x**3 - 1.445*x**2 - 1.036*x*y/(x + 0.941) + 4.605*x	1.233*x - 0.382*y	8	proged	numdif	all	predprey	30	3
9	31	58	0.17198499039936377	0.1361325102333916	0.09*x**3 - 1.445*x**2 - 1.036*x*y/(x + 0.941) + 4.605*x	1.239*x - 0.544*y + 1.062	9	proged	numdif	all	predprey	30	3
