	index	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	data_version	system	snr	init
9	183	28	199	0.45685695768105816	0.17126804044875157	x2*(-0.643*x2*(x1 + 1.771)*(-x2 - 0.022) - 3.814)	x1*(-0.533*x1*(x1 + 0.192) - 0.533*x2 + 3.336)	183	dso	all	stl	13	1
10	229	25	145	0.457238501104722	0.13895852557822164	x2*(-3.428 - (x2**2 - 0.351)/(0.873*x1 - 0.996))	x1*(2.878 - 0.43*x2)	229	dso	all	stl	13	1
7	108	22	146	0.46273457895844233	0.14929749776364953	x2*(1.238*x2**2 - 3.872)	x1*(-0.533*x1*(x1 + 0.192) - 0.533*x2 + 3.336)	108	dso	all	stl	13	1
5	83	20	128	0.5143916436127007	0.2669051664293268	x2*(x2**2 - 3.669)	x1*(-0.533*x1*(x1 + 0.192) - 0.533*x2 + 3.336)	83	dso	all	stl	13	1
8	154	19	121	0.6560572198392786	0.48101319186325386	x2*(0.634*x2**2*(x1 + 1.804) - 3.819)	x1*(2.878 - 0.43*x2)	154	dso	all	stl	13	1
6	104	16	95	0.7844119755439356	0.6328543068609285	x2*(1.238*x2**2 - 3.872)	x1*(2.878 - 0.43*x2)	104	dso	all	stl	13	1
4	79	14	77	0.9348224731649117	0.8152423902887767	x2*(x2**2 - 3.669)	x1*(2.878 - 0.43*x2)	79	dso	all	stl	13	1
2	5	12	71	1.216004368355422	1.1375378834775236	-2.815*x2	x1*(3.522 - 0.796*x1**2)	5	dso	all	stl	13	1
3	75	10	52	1.4473829438186714	1.3784520209198456	x2*(x2**2 - 3.669)	2.851*x1	75	dso	all	stl	13	1
1	3	8	65	1.7404145533864563	1.6944191528701475	-2.815*x2	2.85*x1 + 0.015	3	dso	all	stl	13	1
0	0	6	43	1.7429268488647036	1.6971831607114867	-2.815*x2	2.851*x1	0	dso	all	stl	13	1
