  index    complexity    length        TE    TE_inf  expr_x                                                expr_y                                                                                                             index_column  method    data_version    system      snr    init
    286            60       332  0.531518  0.529237  x2*(-2.935 - 0.002/(x1*x2*(-1.006*x1 - 0.026) + x2))  2.892*x1 + (3.674 - 2.892*x2)/((13.53 - x2)/((x1 - 1.483*x2**2)*(-0.854*x1 - x2*(x2 + 0.084) + 1.06)) - 50.736)             286  dso       all             stl          30       1
      6            11        93  0.556847  0.55268   -2.929*x2                                             2.977*x1 - 0.026*x2 + 0.009                                                                                                   6  dso       all             stl          30       1
      4            10        68  0.558887  0.554743  -2.929*x2                                             2.978*x1 - 0.025*x2                                                                                                           4  dso       all             stl          30       1
     25             8        63  0.6099    0.605714  -2.928*x2 - 0.022                                     2.979*x1                                                                                                                     25  dso       all             stl          30       1
      1             6        42  0.611792  0.607284  -2.929*x2                                             2.979*x1                                                                                                                      1  dso       all             stl          30       1
