	index	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	data_version	system	snr	init
6	483	39	256	1.4912575975545228	1.287239679198042	1.29*sin(x1*x2*(x1 + x2*(x1 - 1.013) + 1.146) + x1) - 0.114 + (6.06*sin(1.625*x1*x2*(x1 - 1.343) + 2.759) + 0.609)/x2	x1 - 0.346	483	dso	all	glider	13	1
4	255	29	205	1.5005721960452814	1.223163316537429	-0.17 + (6.736*sin(1.61*x1*x2*(x1 - 1.339) + 2.842) + 1.006)/x2	1.188 + 0.558/(x1 - 0.799)	255	dso	all	glider	13	1
3	234	26	183	1.5009489867857106	1.223352023707478	-0.051 + 6.601*sin(1.605*x1*x2*(x1 - 1.332) + 2.699)/x2	1.188 + 0.558/(x1 - 0.799)	234	dso	all	glider	13	1
5	273	23	149	1.5556884760333285	1.2978043949684308	-3.682*x1*(cos(1.583*x1*x2*(1.325 - x1) + 1.898) - 0.142)/x2	x1 - 0.346	273	dso	all	glider	13	1
2	231	20	142	1.5564820725944917	1.2992527455130565	-0.051 + 6.601*sin(1.605*x1*x2*(x1 - 1.332) + 2.699)/x2	x1 - 0.346	231	dso	all	glider	13	1
1	21	8	50	1.580100258770614	1.48588376886164	-0.104*x1**2	x1 - 0.346	21	dso	all	glider	13	1
0	0	6	47	1.5823820657441703	1.5153241208287396	-0.179*x1	x1 - 0.346	0	dso	all	glider	13	1
