  complexity    length       TE    TE_inf  expr_x              expr_y                          index_column  method    exp_type    data_version    system      snr    init
          10        15  2.46193   2.4945   -1.316*x - 3.379*y  1.327*x                                    0  proged    numdif      all             stl          13       3
          14        22  1.8695    1.87396  -1.316*x - 3.379*y  1.431*x - 0.721*y                          1  proged    numdif      all             stl          13       3
          12        20  2.41926   2.44777  -1.316*x - 3.379*y  1.324*x + 0.345                            2  proged    numdif      all             stl          13       3
          17        30  1.52717   1.52545  -1.316*x - 3.379*y  1.214*x**2 + 2.502*x - 0.552               3  proged    numdif      all             stl          13       3
           6         8  7.29673   7.52267  -3.591*y            1.327*x                                    4  proged    numdif      all             stl          13       3
           8        13  7.0292    7.24791  -3.591*y            1.324*x + 0.345                            5  proged    numdif      all             stl          13       3
