	index	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	data_version	system	snr	init
2	37	10	86	0.14437384926963748	0.04819966967470744	0.003*x1 + 1.677	0.009*x1 + 4.287	37	dso	allonger	cphase	30	1
4	55	9	71	0.1468955201801963	0.05464677889348805	cos(x2) + 1.728	0.009*x1 + 4.287	55	dso	allonger	cphase	30	1
5	56	8	55	0.1845061271481352	0.1258234805132449	cos(x2) + 1.728	sin(x1) + 4.597	56	dso	allonger	cphase	30	1
3	54	7	49	0.9484028909755925	0.9175242797570589	cos(x2) + 1.728	0.189*x1	54	dso	allonger	cphase	30	1
1	20	6	34	2.4902066677010444	2.488429062033145	cos(x2)	sin(x1) + 4.597	20	dso	allonger	cphase	30	1
0	18	5	28	4.09907350056285	4.105999002446374	cos(x2)	0.189*x1	18	dso	allonger	cphase	30	1
