	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	exp_type	data_version	system	snr	init
0	16	34	0.2524330734282319	0.2524330734282319	2.153*sin(0.536*x)	0.669*sin(0.844*y - 4.217) - 0.484	0	proged	numdif	all	barmag	inf	1
1	12	24	0.6538066287548971	0.6538066287548971	2.153*sin(0.536*x)	1.246*sin(1.062*x)	1	proged	numdif	all	barmag	inf	1
2	14	29	0.2624981221496664	0.2624981221496664	2.153*sin(0.536*x)	-3.352*cos(0.155*y + 4.659)	2	proged	numdif	all	barmag	inf	1
3	26	59	0.022643424656276015	0.022643424656276015	0.644*sin(1.77*x) - 0.177*sin(2.129*y - 0.56) + 0.618	0.669*sin(0.844*y - 4.217) - 0.484	3	proged	numdif	all	barmag	inf	1
4	31	71	0.0094444937710263	0.0094444937710263	0.644*sin(1.77*x) - 0.177*sin(2.129*y - 0.56) + 0.618	-0.227*sin(2.962*x) + 0.318*cos(0.305*x*y) - 0.496	4	proged	numdif	all	barmag	inf	1
5	29	66	0.016948851837689818	0.016948851837689818	0.644*sin(1.77*x) - 0.177*sin(2.129*y - 0.56) + 0.618	-1.922*cos(0.112*x + 0.35*y + 3.224) - 1.256	5	proged	numdif	all	barmag	inf	1
6	23	49	0.04152237540185506	0.04152237540185506	0.679*cos(0.04*x*y**3 + 3.245) + 0.704	0.669*sin(0.844*y - 4.217) - 0.484	6	proged	numdif	all	barmag	inf	1
7	21	44	0.0513442059164307	0.0513442059164307	0.679*cos(0.04*x*y**3 + 3.245) + 0.704	-3.352*cos(0.155*y + 4.659)	7	proged	numdif	all	barmag	inf	1
8	19	39	0.06572205390851	0.06572205390851	0.691 - 0.658*cos(0.044*x*y**3)	-3.352*cos(0.155*y + 4.659)	8	proged	numdif	all	barmag	inf	1
9	22	47	0.043715416803908225	0.043715416803908225	0.67*cos(0.198*y**3 + 3.372) + 0.678	0.669*sin(0.844*y - 4.217) - 0.484	9	proged	numdif	all	barmag	inf	1
10	27	61	0.01759945388896168	0.01759945388896168	-0.304*sin(0.27*x*y) - 0.619*cos(2.087*x - 0.175) + 0.765	0.669*sin(0.844*y - 4.217) - 0.484	10	proged	numdif	all	barmag	inf	1
11	32	73	0.007116870976857072	0.007116870976857072	-0.304*sin(0.27*x*y) - 0.619*cos(2.087*x - 0.175) + 0.765	-0.227*sin(2.962*x) + 0.318*cos(0.305*x*y) - 0.496	11	proged	numdif	all	barmag	inf	1
12	34	78	0.005322113253720837	0.005322113253720837	-0.304*sin(0.27*x*y) - 0.619*cos(2.087*x - 0.175) + 0.765	-0.541*sin(1.534*y - 2.264) + 0.112*cos(0.584*x*y) - 0.595	12	proged	numdif	all	barmag	inf	1
13	25	56	0.03675858547351518	0.03675858547351518	-0.304*sin(0.27*x*y) - 0.619*cos(2.087*x - 0.175) + 0.765	-3.352*cos(0.155*y + 4.659)	13	proged	numdif	all	barmag	inf	1
14	33	76	0.005793962142256639	0.005793962142256639	-0.304*sin(0.27*x*y) - 0.619*cos(2.087*x - 0.175) + 0.765	-0.025*sin(4.69*y - 3.149) + 0.512*cos(1.18*y) - 0.513	14	proged	numdif	all	barmag	inf	1
15	30	68	0.010884659411482665	0.010884659411482665	-0.304*sin(0.27*x*y) - 0.619*cos(2.087*x - 0.175) + 0.765	-1.922*cos(0.112*x + 0.35*y + 3.224) - 1.256	15	proged	numdif	all	barmag	inf	1
16	35	81	0.004861768843405417	0.004861768843405417	0.505*sin(2.165*x - 2.297) - 0.382*cos(1.328*y + 4.952) + 0.725	-0.541*sin(1.534*y - 2.264) + 0.112*cos(0.584*x*y) - 0.595	16	proged	numdif	all	barmag	inf	1
17	37	86	0.004753085917559253	0.004753085917559253	0.505*sin(2.165*x - 2.297) - 0.382*cos(1.328*y + 4.952) + 0.725	-0.213*sin(3.403*y - 0.746) + 0.518*cos(0.443*x*y + 5.0) - 0.413	17	proged	numdif	all	barmag	inf	1
18	17	36	0.1227264186619898	0.1227264186619898	0.647*sin(2.954*x) + 0.664	-3.352*cos(0.155*y + 4.659)	18	proged	numdif	all	barmag	inf	1
19	45	99	0.0031101755248786967	0.0031101755248786967	-0.304*sin(0.27*x*y) + 0.618*sin(2.09*x + 4.527) + 0.002*cos(3.295*x**2) + 0.765	-0.091*sin(0.337*x**2) + 1.061*cos(0.179*x + 0.594*y + 0.375)	19	proged	numdif	all	barmag	inf	1
20	38	83	0.003997361556975316	0.003997361556975316	-0.33*sin(2.246*x) - 0.759*sin(0.158*x*y - 0.46*y**2) + 0.452	-0.541*sin(1.534*y - 2.264) + 0.112*cos(0.584*x*y) - 0.595	20	proged	numdif	all	barmag	inf	1
21	40	88	0.003950397511831731	0.003950397511831731	-0.33*sin(2.246*x) - 0.759*sin(0.158*x*y - 0.46*y**2) + 0.452	-0.213*sin(3.403*y - 0.746) + 0.518*cos(0.443*x*y + 5.0) - 0.413	21	proged	numdif	all	barmag	inf	1
22	41	86	0.0034245523280746083	0.0034245523280746083	-0.33*sin(2.246*x) - 0.759*sin(0.158*x*y - 0.46*y**2) + 0.452	-0.091*sin(0.337*x**2) + 1.061*cos(0.179*x + 0.594*y + 0.375)	22	proged	numdif	all	barmag	inf	1
