t,x,y,u,v,dx,dy,du,dv
0.0,-2.3225490109402607,3.2595844951004613,-3.122678087755129,4.889293298361159,86.58664397947872,55.969240520295436,-2.911429465037374,-20.442137821253592
0.01,-1.4566825711454734,3.8192769003034157,-3.1517923824055027,4.684871920148623,23.70647096375861,85.30784738804012,-50.570165940610764,-18.15267110716605
0.02,-1.8484195916650885,4.965741442861264,-4.134081406567344,4.526239876217838,-41.58510502142536,34.60300064699451,-9.43819122880618,-38.12259145395331
0.03,-2.2883846715739806,4.511336913243306,-3.3405562069816264,3.922420091069557,-0.6081144896369572,-41.189330633136564,42.65718118213624,59.9641139553448
0.04,-1.8605818814578277,4.141954830198532,-3.2809377829246196,5.725522155324734,32.348287915645045,1.537683653971822,23.15142883015757,7.528438205418908
0.05,-1.6414189132610797,4.542090586322742,-2.877527630378475,4.072988855177935,9.89556907433694,36.80599490767102,-0.22961846216049686,-103.14815038802342
0.06,-1.6626704999710888,4.878074728351953,-3.2855301521678295,3.6625591475642656,24.383800469658745,39.50988607607555,-18.852531373980373,30.03931873870189
0.07,-1.1537429038679048,5.332288307844253,-3.2545782578580824,4.673775229951973,29.49621382464289,-66.8193893512091,7.214691362778014,21.710275351044704
0.08,-1.072746223478231,3.5416869413277707,-3.1412363249122692,4.09676465458516,-76.87067715054671,-13.353163184792871,10.921910964165503,-25.615050330754705
0.09,-2.691156446878839,5.065225044148396,-3.0361400385747723,4.161474223336879,-11.670124676819215,48.8688101056522,37.86941228438234,-31.06328988956768
0.1,-1.3061487170146153,4.519063143440815,-2.3838480792246224,3.475498856793806,81.62968715947403,13.010964147542081,-9.129604973640149,37.9908689045775
0.11,-1.0585627036893586,5.3254443270992375,-3.2187321380475753,4.921291601428429,-7.227508909369407,-13.607514564622969,-51.84929471279753,22.375655546806872
0.12,-1.4506988952020035,4.2469128521483555,-3.420833973480573,3.9230119677299435,-33.96935131051797,-67.62474910148222,28.84316572906711,-55.41230147641847
0.13,-1.737949729899718,3.972949345069593,-2.641868823466233,3.8130455719000595,8.900191103085032,-11.937801193966902,44.08447267960223,-57.497082154840726
0.14,-1.2726950731403028,4.008156828269017,-2.5391445198885285,2.773070324633129,20.601163973120983,20.675833866248894,-9.315174970548256,38.879734977705425
0.15,-1.3259264504372983,4.386466022394571,-2.828172322877198,4.590640271454168,10.873645424827505,27.640935528641464,-10.18375163247247,92.91533523024901
0.16,-1.0552221646437527,4.560975538841847,-2.742819552537978,4.631377029238109,-16.043270985069512,1.0904069791016546,10.248978388060891,-15.984515652116738
0.17,-1.6467918701386886,4.408274161976604,-2.6231927551159804,4.270949958411833,13.676468621512495,-31.131314679932263,0.2338876082878638,-38.00905738817815
0.18,-0.7816927922135029,3.9383492452432014,-2.7381418003722207,3.8711958814745464,54.437989454742876,-30.094957267354072,32.591846606976624,41.73805285531436
0.19,-0.558032081043831,3.8063750166295227,-1.9713558229764478,5.1057110155181205,-35.09053869435754,25.059395238789726,18.116512559913065,8.507778026504353
0.2,-1.4835035661006537,4.439537150018996,-2.3758115491739593,4.0413514420046335,-0.1655121813806948,56.263790306637816,-47.38302727006418,-23.528659632600224
0.21,-0.5613423246714448,4.931650822762279,-2.9190163683777315,4.635137822866116,42.97940970574363,11.406785159346855,-2.85074706206796,55.11038849800571
0.22,-0.6239153719857811,4.667672853205933,-2.4328264904153185,5.143559211964748,-35.29375027510406,-33.53067264245282,52.560186594218614,0.8751452807705284
0.23,-1.2672173301735261,4.261037369913223,-1.8678126364933592,4.6526407284815265,-26.00580059460702,29.72878618254544,-3.9928654165636734,-18.58997172326906
0.24,-1.1440313838779215,5.262248576856842,-2.512683798746592,4.7717597774993665,30.47382317558529,28.568172156879346,-27.429333351339256,9.62553977536511
0.25,-0.6577408666618203,4.83240081305081,-2.4163993035201443,4.845151523988829,19.749878147322274,-28.844319345697,10.617697501634416,22.79016832887031
0.26,-0.749033820931476,4.685362189942902,-2.3003298487139037,5.227563144076773,0.8106559316056472,-28.10375121136559,-3.89050088119971,6.512243924182037
0.27,-0.6415277480297074,4.270325788823498,-2.4942093211441385,4.9753964024724695,7.418661635191953,38.84455553520279,-10.196643041877905,-40.82226184523554
0.28,-0.6006605882276369,5.462253300646958,-2.504262709551462,4.411117907172062,-4.8457918102202955,68.22254066739993,17.13516124414911,-13.29634716082162
0.29,-0.7384435842341133,5.634776602171496,-2.1515060962611563,4.709469459256037,10.479970663110102,-43.820867830249675,20.154563167463202,43.74298163031827
0.3,-0.39106117496543485,4.585835944041964,-2.1011714462021978,5.285977539778427,29.222339909999704,-70.03929338970937,1.6802826503045765,11.470168414112436
0.31,-0.1539967860341192,4.233990734377309,-2.1179004432550648,4.938872827538286,-38.33869661318189,42.02166307859443,-2.799825640664544,-62.884342008492666
0.32,-1.1578351072290727,5.426269205613853,-2.1571679590154886,4.028290699608574,10.683033483478612,24.808578417169922,-14.362863916466972,-3.2796010544278165
0.33,0.05966388363545305,4.730162302720707,-2.405157721584404,4.8732808064497295,58.1637390208455,2.3268805127079073,3.736801537920398,48.15897765195744
0.34,0.005439673187837224,5.472806815868011,-2.0824319282570807,4.991470252647723,-27.819048812277202,-6.984341624245838,23.39838098245912,25.88444462842907
0.35000000000000003,-0.496717092610091,4.59047547023579,-1.9371901019352218,5.390969699018311,-17.432406987252268,-12.111201908969393,-16.03785515040825,10.569373926077041
0.36,-0.34320846655720816,5.230582777688623,-2.4031890312652457,5.202857731169264,10.651917058318496,37.301347710887846,22.052615210855752,-55.17177757943412
0.37,-0.28367875144372107,5.336502424453547,-1.4961377977181067,4.2875341474296285,-5.777795363653265,-6.1179021316431825,58.6415541946534,41.45529693991858
0.38,-0.45876437383027346,5.108224735055759,-1.2303579473721777,6.031963669967635,-0.6023123555572524,-8.903393148395633,16.473173244088247,26.58285485726566
0.39,-0.2957249985548661,5.158434561485635,-1.1666743328363418,4.819191244574942,37.990825372649205,48.834179718542224,-13.481897593269476,-14.608191228353418
0.4,0.30105213362271066,6.084908329426604,-1.4999958992375673,5.739799845400567,-14.874661344076195,-26.755314200255185,-41.43421910887022,20.592176815139673
0.41000000000000003,-0.59321822543639,4.623328277480531,-1.9953587150137462,5.231034780877735,-11.985162097468912,-15.413468602897185,17.732245897681576,79.42280490029545
0.42,0.06134889167333239,5.77663895736866,-1.1453509812839358,7.328255943406476,4.086600866779754,19.64626880769571,39.45549730341896,15.73928204320989
0.43,-0.5114862081007949,5.016253653634445,-1.206248768945367,5.545820421741933,-5.888629545453353,-11.957831627615034,24.13204754483661,-23.427170351486335
0.44,-0.056423699235734655,5.537482324816359,-0.6627100303872036,6.859712536376749,48.91213750189376,21.810141536150862,-16.766067103428227,64.26033700285379
0.45,0.46675654193708027,5.452456484357462,-1.5415701110139315,6.831027161799009,10.621773382825326,-13.179451393268904,-29.34114796159737,-7.395117749997526
0.46,0.15601176842077188,5.273893296950981,-1.249532989619151,6.711810181376799,-1.6085991100546038,6.092387090240647,12.098524148577239,-15.435886501919427
0.47000000000000003,0.4345845597359882,5.574304226162275,-1.2995996280423867,6.52230943176062,20.379030549936093,16.33652615870127,-18.584555789780076,5.3277547070383235
0.48,0.5635923794194938,5.600623820125007,-1.6212241054147525,6.818365275517565,-4.136860658735583,-3.6564824062490953,12.816470749637954,3.317412374402817
0.49,0.35184734656127653,5.501174578037293,-1.0432702130496276,6.588657679248676,-4.289863529204524,-61.23843698261568,22.815175235377506,43.099095238854936
0.5,0.4777951088354033,4.375855080472693,-1.1649206007072024,7.680347180294664,-6.781182878497951,-55.39029568262639,29.250460967127545,20.39397999356729
0.51,0.2162236889913175,4.393368664384766,-0.45826099370707674,6.996537279120022,-2.6086986273811616,99.32188768626959,10.081316952695929,5.621688245341616
0.52,0.4256211362877801,6.362292834198085,-0.9632942616532838,7.792780945201496,0.9676314202234415,-5.0588169580292774,-4.45391686529511,7.04966250579111
0.53,0.23557631739578633,4.29219232522418,-0.5473393310129789,7.137530529235844,-2.6460421198728934,-12.696665020320408,1.9771053877604028,1.9445076160623298
0.54,0.3727002938903222,6.108359533791677,-0.9237521538980757,7.831671097522743,29.47755881370153,85.5544003261885,-6.318078530080701,44.92462074651442
0.55,0.825127493669817,6.00328033174795,-0.673700901614593,8.036022944166133,6.132800830747359,-43.86688317562659,-13.697937185376196,-23.13612647894172
0.56,0.4953563105052694,5.231021870279145,-1.1977108976055997,7.368948567943908,-19.83575965908303,-12.3411179042904,3.2590493675053787,32.381847957244325
0.5700000000000001,0.4284123004881563,5.756457973662142,-0.6085199142644854,8.68365990331102,-1.8438082531627265,22.80182372040862,43.159316363585354,55.440584490509345
0.58,0.4584801454420149,5.687058344687317,-0.3345245703338926,8.477760257754095,16.90784145754432,-29.99770843676601,26.237149597483267,-25.44232113117868
0.59,0.7665691296390427,5.156503804926822,-0.08377692231481998,8.174813480687446,20.330334288080238,-33.95341984828004,6.729211296520644,23.172426599947915
0.6,0.8650868312036196,5.0079899477217165,-0.19994034440347971,8.941208789753054,0.09460616586123849,13.192446984750417,5.9722926135346,29.91617685226231
0.61,0.7684612529562674,5.42035274462183,0.035668929955872036,8.773137017732692,-13.807995468912209,21.011719740826738,16.755230162336755,6.2620222291415395
0.62,0.5889269218253754,5.428224342538251,0.1351642588432554,9.066449234335884,-0.4853391136641849,5.291946886770305,5.764553676601748,50.299186947421944
