t,x,y,u,v,dx,dy,du,dv
0.0,-1.3391146967387924,-4.5320272050415165,-3.120921012923615,0.6245132600143677,-4.502308619760664,6.007953541711508,0.6973287867578115,14.421301089880755
0.01,-1.384137782936399,-4.471947669624401,-3.113947725056037,0.7687262709131752,-4.471310186435506,6.199171543116044,0.767334363135741,14.003739667602222
0.02,-1.4285409004675025,-4.408043774179196,-3.1055743256609003,0.9045880533664121,-4.407417937419622,6.578113923087026,0.9032491070685156,13.18450065032093
0.03,-1.4722861416847914,-4.340385391162661,-3.0958827429146667,1.0324162839195938,-4.339773863504448,6.949270515115025,1.0311309350847342,12.397220843782053
0.04,-1.5153363777375914,-4.269058363876895,-3.0849517069592056,1.1525324702420532,-4.268463751405793,7.31106121139673,1.1513009688100206,11.64216746177542
0.05,-1.5576554167129073,-4.194164166934726,-3.0728567235384663,1.2652596331551023,-4.1935889932987465,7.661947604481512,1.264081910119974,10.919396043054386
0.06,-1.5992081576035664,-4.115819411787265,-3.059670068756806,1.370920391103141,-4.1152660930148794,8.000448283672457,1.3697961168252615,10.22878807176759
0.07,-1.639960738573205,-4.034155201261277,-3.045460801201961,1.469835394590454,-4.033626021698799,8.325153602767198,1.4687640286761505,9.570083455052968
0.08,-1.6798806780375424,-3.949316339731921,-3.030294788183283,1.5623220602042003,-3.948813429492104,8.634739656503587,1.5613028936045215,8.942908128856564
0.09,-1.718937007163047,-3.8614604081312054,-3.0142347433298706,1.6486935571675854,-3.8609857224933264,8.927981216501601,1.6477257470411288,8.346797155779683
0.1,-1.757100392487409,-3.770756715401889,-2.9973402732424606,1.729258003319794,-3.770312016502375,9.203763398878117,1.728340601462519,7.781213734398695
0.11,-1.7943432474930945,-3.677385140153643,-2.9796679313006202,1.8043178318555593,-3.6769719812804746,9.461091862466352,1.8034498074882999,7.245564576781837
0.12,-1.8306398321130184,-3.5815348781525618,-2.9612712770926946,1.8741692948554307,-3.5811545909012588,9.699101368923357,1.8733495525139254,6.739212124351279
0.13,-1.8659663393111197,-3.483403112775176,-2.9422009402503417,1.9391020743425849,-3.4830567972481408,9.917062573503,1.9383294676644125,6.261484068016975
0.14,-1.9003009680579812,-3.383193626682502,-2.9225046877394063,1.9993989762157702,-3.3828821448506963,10.114386954762233,1.99867231834705,5.811680622411186
0.15,-1.9336239822081336,-3.2811153736799312,-2.9022274938834007,2.0553356867908086,-3.280839345956199,10.290629833647547,2.0546537581003443,5.389079976352673
0.16,-1.9659177549771052,-3.177381030009551,-2.8814116125773994,2.1071805757428237,-3.1771408350115715,10.44549147426257,2.106542129458888,4.992942306895021
0.17,-1.997166798908365,-3.07220554419468,-2.860096651294223,2.155194532928709,-3.0720013216043784,10.578816299759808,2.154598299223842,4.622512704342374
0.18,-2.0273577814091928,-2.9658047040143547,-2.8383196465929226,2.199630829829671,-2.9656363603832836,10.690590296209068,2.199075518834004,4.277023312099382
0.19,-2.0564795261160307,-2.8583937382704985,-2.816115140917543,2.2407349991706966,-2.858260955563652,10.780936712507572,2.2402193033138174,3.955694940959953
0.2,-2.084523000520466,-2.7501859697642033,-2.7935152605266462,2.2787447286488702,-2.7500882163845386,10.850110195569428,2.278267324647465,3.6577383733585433
0.21,-2.1114812904437215,-2.64139153435911,-2.7705497944245936,2.3138897666378675,-2.641328078357219,10.898489526250899,2.3134493173837978,3.3823555303852393
0.22,-2.13734956208761,-2.5322161792391853,-2.7472462741789703,2.346391839256575,-2.5321861033832382,10.926569141835873,2.3459869957941804,3.1287406344033153
0.23,-2.1621250125113862,-2.4228601515223924,-2.72363005450871,2.376464579325934,-2.422862369886536,10.934949645441593,2.3760939830489436,2.896081463462985
0.24,-2.185806809485341,-2.3135171863303534,-2.6997243945179914,2.4043134685258347,-2.313550462046954,10.924327511299103,2.4039757536744144,2.683560760867487
0.25,-2.2083960217523253,-2.2043736012964104,-2.6755505394352217,2.4301357945432835,-2.2044365651181286,10.895484197573424,2.429829591038013,2.490357834876211
0.26,-2.2298955407877035,-2.095607502378885,-2.651127802697231,2.454120625223359,-2.09569867170758,10.849274875716185,2.453844561835483,2.3156503595596067
0.27,-2.250309995186477,-1.9873881037820866,-2.626473648198512,2.4764488017344757,-1.9875059018358732,10.78661697779274,2.4762015095631806,2.1586163681857506
0.28,-2.269645658824421,-1.8798751628230301,-2.6016037725059675,2.497292952587074,-1.8800179376380788,10.708478751381033,2.4970730687930986,2.0184364153609913
0.29,-2.2879103539392385,-1.773218528754466,-2.57653218682265,2.5168175300416955,-1.7733845717455843,10.615867996270467,2.516623701771392,1.8942958729474269
0.3,-2.3051133502593326,-1.6675578028976208,-2.5512712984705397,2.5351788700460225,-1.667745366731821,10.509821139043373,2.5350097584702302,1.7853873173318657
0.31,-2.321265261273875,-1.5630221059735985,-2.5258319916532455,2.552525276388333,-1.5632294215475628,10.391392781580599,2.552379560775919,1.6909129615167995
0.32,-2.336377938690284,-1.4597299472660088,-2.5002237072550213,2.5689971292763585,-1.4599552396145743,10.26164583826714,2.568873511022729,1.6100870841777137
0.33,-2.3504643660661664,-1.3577891892082556,-2.474454521432791,2.584727018071887,-1.3580306922062135,10.121642354894655,2.5846242246054585,1.5421384089044254
0.34,-2.363538552534408,-1.2572971001681157,-2.448531222762912,2.599839897454447,-1.25755306992974,9.97243508098854,2.599756685955068,1.4863123897606023
0.35000000000000003,-2.375615427464761,-1.1583404875884848,-2.4224593877136895,2.614453265867099,-1.158609214484141,9.815059845562146,2.6143884267260997,1.4418733638439374
0.36,-2.386710736824091,-1.0609959032568728,-2.39624345422839,2.6286773647313257,-1.0612757225219038,9.650528768266275,2.6286297247090973,1.408106536679954
0.37,-2.3968409419151993,-0.9653299122231593,-2.3698867932195076,2.642615396600698,-0.965619213155211,9.479824318512597,2.642583821640909,1.3843197724860312
0.38,-2.406023121087195,-0.8713994168866208,-2.343391777795572,2.6563637601810464,-0.8716966506357116,9.303894219209324,2.656347157844463,1.3698451676486423
0.39,-2.4142748749279135,-0.7792520278389728,-2.3167598500626183,2.670012299953671,-0.7795557138439158,9.123647178332089,2.6700096214563818,1.3640403918895316
0.4,-2.4216142353640735,-0.688926473319979,-2.2899915853664443,2.683644568018837,-0.689235204433869,8.93994941851739,2.683654809859193,1.366289787821806
0.41000000000000003,-2.428059579016591,-0.600453039468625,-2.2630867538654345,2.697338095710107,-0.6007654858631195,8.75362196592812,2.6973603008876745,1.3760052250875843
0.42,-2.433629545081336,-0.5138540340014166,-2.236044379348691,2.7111646725205887,-0.5141689459222665,8.56543865094927,2.7111979313505064,1.3926267104503065
0.43,-2.438342957935036,-0.42914426644963966,-2.2088627952384243,2.7251906299191133,-0.42946047592198333,8.376124767930525,2.725234080456218,1.4156227596046067
0.44,-2.4422187545997756,-0.3463315386428061,-2.1815396977395665,2.739477127712681,-0.34664796022001454,8.186356336946131,2.739529955802489,1.4444905402409391
0.45,-2.4452759171394365,-0.265417139710717,-2.1540721961223745,2.754080440723932,-0.2657327703707413,7.996759908347338,2.754141879706573,1.478755798907594
0.46,-2.4475334100071904,-0.18639634047585932,-2.126456860145435,2.7690522436908327,-0.18671025876229042,7.807912849644937,2.7691215737812414,1.5179725866819593
0.47000000000000003,-2.4490101223146823,-0.10925888271781828,-2.0986897646467497,2.7844398924575713,-0.10957024722670905,7.620344055016133,2.784516439832907,1.561722800235521
0.48,-2.4497248149517246,-0.03398945937553665,-2.070766531348777,2.800286699695543,-0.03429750668415554,7.4345350188853105,2.8003698353202156,1.6096155560636705
0.49,-2.4496960724483654,0.039431817659887944,-2.0426823679403454,2.8166322035788447,0.0391277755332764,7.250921217330906,2.8167213417961134,1.6612864162112606
0.5,-2.448942259441059,0.11102896497108147,-2.0144321045128546,2.8335124280197683,0.11072954348605446,7.069893744253388,2.833607024943252,1.7163964838248447
0.51,-2.4474814815786443,0.1808296925449557,-1.9860102274414804,2.8509601332553416,0.18053543786171744,6.891801152401618,2.8510596849875225,1.7746313866489283
0.52,-2.4453315506838247,0.24886498801911383,-1.9574109108131041,2.869005055752747,0.2485763804475738,6.716951453477305,2.8691090964605537,1.8357001658206196
0.53,-2.442509953969693,0.3151687216145018,-1.9286280455122693,2.887674136571754,0.31488617922661444,6.54561423542922,2.8877822364446137,1.8993340864384534
0.54,-2.4390338270992924,0.37977727272769823,-1.8996552660842119,2.906991737481516,0.3795011550719929,6.378022859274285,2.90710350059713,1.9652853852228036
0.55,-2.434919930868253,0.4427291787999875,-1.8704859755003267,2.92697984427621,0.44245979066623864,6.214376701902241,2.927094906395955,2.033325969307631
