t,x,y,u,v,dx,dy,du,dv
0.0,-1.2415247615721163,-1.9180994357614565,1.3027552221398813,3.495095849156688,-45.47587600633145,80.09553200990918,-35.356415002989905,6.617609184408879
0.01,-1.6962835216354308,-1.1171441156623647,0.9491910721099822,3.561271941000777,-14.09145524450076,2.229943706889781,-25.129276673689805,21.295754006349664
0.02,-1.5233538664621316,-1.8735005616236609,0.8001696886660852,3.9210109292836814,21.682157499141983,-76.31559466234934,-2.44541215758845,-2.5147521500540337
0.03,-1.2626403716525911,-2.6434560089093515,0.9002828289582132,3.5109768979996963,16.921168804626795,-19.021790251213886,24.388781202529586,-25.626903993682948
0.04,-1.1849304903695956,-2.2539363666479386,1.287945312716677,3.4084728494100225,-11.442667114146765,44.40163512811169,14.353389135521976,32.95664519021968
0.05,-1.4914937139355264,-1.7554233063471176,1.1873506116686527,4.17010980180409,-31.240709988127023,30.023833006540155,-22.91778189040674,-5.621248233707976
0.06,-1.8097446901321361,-1.6534597065171355,0.8295896749085421,3.296047884735863,-16.882083888908237,42.99030942625999,-13.817662869039982,-52.187907310590795
0.07,-1.8291353917136912,-0.8956171178219178,0.9109973542878531,3.126351655592274,-2.1434390731153274,44.914548824301605,7.719961452678326,49.57547433672813
0.08,-1.8526134715944427,-0.7551687300311034,0.9839889039621086,4.287557371470426,10.38292174498132,-20.572354089540795,2.2552801760566066,17.879249890661942
0.09,-1.6214769568140648,-1.3070641996127337,0.9561029578089852,3.4839366534055127,21.0434669974613,-0.27670474891090535,32.477592403858424,-18.06101164179774
0.1,-1.4317441316452166,-0.7607028250093215,1.633540752039277,3.9263371386344708,21.646346889790458,45.75879025532413,8.17893580411856,6.854467852891988
0.11,-1.1885500190182556,-0.3918883945062511,1.1196816738913564,3.6210260104633525,19.514934738907453,-54.931887522506635,10.59216815591948,-43.47269580579436
0.12,-1.0414454368670676,-1.8593405754594543,1.8453841151576666,3.0568832225185836,3.6347169494850284,-64.9509815474401,41.65563230943798,7.38268722348423
0.13,-1.115855680028555,-1.690908025455053,1.952794320080116,3.768679754933037,-9.599056217649816,62.41596308350764,-15.599946813149213,43.62886437377731
0.14,-1.2334265612200639,-0.6110213137893015,1.5333851788946824,3.9294605099941298,-20.48238448745123,37.30795325689622,-27.713000469692506,-42.07114789880255
0.15,-1.5255033697775797,-0.9447489603171286,1.398534310686266,2.927256796956986,-42.44533964476651,19.582191172891775,28.435735012561725,-53.602655691292924
0.16,-2.082333354115394,-0.21937749033146592,2.102099879145917,2.8574073961682713,19.684096135781314,-24.569518698422353,30.11009622178523,4.14388292995822
0.17,-1.1318214470619534,-1.4361393342855757,2.0007362351219706,3.0101344555561504,6.121390883619471,9.058847024297506,-12.61402888624299,8.395569304994766
0.18,-1.9599055364430047,-0.0382005498455158,1.849819301421057,3.0253187822681666,-17.034723551059695,26.19554948254157,-23.162951090118877,-0.8227337643450294
0.19,-1.4725159180831473,-0.9122283446347443,1.537477213319593,2.99367978026925,31.367758050128458,-57.001185005703654,-2.3729545667485197,-41.01860495521565
0.2,-1.3325503754404355,-1.178224249959589,1.8023602100860867,2.2049466831638536,11.431150573665748,7.239248751825467,-13.5887647938983,-29.764572100304054
0.21,-1.2438929066098323,-0.767443369598235,1.265701917441627,2.3983883382631688,-1.0916256727807938,53.37376889935703,-3.721052080787257,36.91919834727091
0.22,-1.3543828888960514,-0.11074887197244832,1.7279391684703416,2.9433306501092718,-6.3821836125339315,-13.724261841741447,42.526508663990235,81.23854711934426
0.23,-1.371536578860511,-1.041928606433064,2.116232090721432,4.023159280650054,-14.594197350135895,-48.96627825792156,-8.297673002843709,-33.701103470856864
0.24,-1.6462668358987693,-1.0900744371308795,1.5619857084134674,2.2693085806921345,-6.931939383993868,50.71095026148249,-2.7184374930895316,-75.0466882975384
0.25,-1.5101753665403883,-0.027709601203414147,2.061863340859641,2.522225514699286,5.583440990701971,32.6363376435797,11.155818585985989,16.41366746278141
0.26,-1.53459801608473,-0.4373476842592854,1.7851020801331872,2.5975819299477627,-7.625627104611798,15.109617029656407,-15.043315913570366,-55.35400432648482
0.27,-1.6626879086326243,0.274482739389714,1.7609970225882339,1.4151454281695897,-21.29492901534783,31.492475943790087,2.662542290147285,-13.832629217705161
