	index	complexity	length	TE	TE_inf	expr_x	expr_y	index_column	method	data_version	system	snr	init
1	2	14	25	0.4725061712971026	0.4710540502030609	x2	-2*x1**2*x2 - x1 + 2*x2	2	dso	all	myvdp	30	1
0	0	9	16	2.3607401121818983	2.3605923342244473	x2	-x1**2*x2 + x2	0	dso	all	myvdp	30	1
