  index    complexity    length       TE    TE_inf  expr_x                                                                                     expr_y                                                                                                                index_column  method    data_version    system      snr    init
    405            78       396  1.94695   1.94363  -2.785*x2 - 0.013/(x2 + 0.996) - 0.034/(0.943 + (-x1*(0.978 - 1.021*x2) - x2 + x2/x1)/x2)  x1*(-1.553*x1*x2**2 + 0.14*x1 + (x2 + 6.478)/(13.579*x1*(x1 - x2**2 - 0.986)/x2 + 14.098*x2 + 13.569) + 1.74) + x1             405  dso       allonger        stl          13       0
    388            48       218  1.95034   1.94693  -2.785*x2 - 0.013/(x2 + 0.996) - 0.034/(0.943 + (-x1*(0.978 - 1.021*x2) - x2 + x2/x1)/x2)  x1*(-x1*x2**2 + 2.927)                                                                                                         388  dso       allonger        stl          13       0
     64            35       167  3.50199   3.5577   x2*(x1**2 - 3.145)                                                                         x1*(x2**2*(-0.164*x1/(x1*(0.393*x2 - 0.187) - 2*x2) + 0.799*x2) + 3.012)                                                        64  dso       allonger        stl          13       0
     56            24       113  3.9704    4.05212  x2*(x1**2 - 3.145)                                                                         x1*(3.062 - 0.008/(-1.881*x1*x2 + x1 - x2))                                                                                     56  dso       allonger        stl          13       0
     51            14        60  4.07118   4.14428  x2*(x1**2 - 3.145)                                                                         x1*(x2**2 + 2.682)                                                                                                              51  dso       allonger        stl          13       0
     50            12        57  4.44718   4.54185  x2*(x1**2 - 3.145)                                                                         x1*(x2 + 3.004)                                                                                                                 50  dso       allonger        stl          13       0
     25             8        65  4.56685   4.65465  0.064 - 2.785*x2                                                                           3.043*x1                                                                                                                        25  dso       allonger        stl          13       0
      1             6        42  4.66091   4.75131  -2.78*x2                                                                                   3.043*x1                                                                                                                         1  dso       allonger        stl          13       0
